Code,Name,Street_Add,Town,Type,ZipCode,Waste,Lat,Long,X_Coord,Y_Coord,Status,Score
R2766,The Lic's Restaurant,51 Thompson Rd,Webster,R,01570,45,42.05549096,-71.86284822,169964.9402,867296.5695,M,100
R2322,The Living Room,101 Atlantic Ave,Boston,R,02110,37.5,42.36164333,-71.05194462,236909.4656,901335.0521,M,100
R2323,The Lobster Pool,329 Granite St,Rockport,R,01966,37.5,42.6871375,-70.63846001,270605.0198,937751.0561,M,100
R3772,The Lobster Pot,321 Commercial St,Provincetown,R,02657,150,42.05204626,-70.18535305,308822.8977,867688.7272,M,100
R3210,The Loft Restaurant,1140 Osgood St,North Andover,R,01845,67.5,42.71667683,-71.1134343,231665.4328,940747.6751,M,100
R1813,The Loose Goose Cafe,1 E Pleasant St Ste 1,Amherst,R,01002,30,42.37921458,-72.51982911,116014.4709,903691.9585,M,100
C164,The Mansion on Turner Hill,251 Topsfield Road,Ipswich,C,01938,43.8,42.6602206,-70.8813802,250719.3012,934588.3048,M,100
R2984,The Marathon Restaurant At North Pond,25 Hayward St,Hopkinton,R,01748,52.5,42.20577938,-71.54513369,196272.8437,883926.5068,M,100
R2324,The Ming Dynasty,752 Plain St,Marshfield,R,02050,37.5,42.10638803,-70.74964317,262061.0577,873158.8621,M,100
R2325,The Ming Dynasty,21 Memorial Dr,Plymouth,R,02360,37.5,41.9596605,-70.66853179,268928.3369,856924.7444,M,100
C165,The Museum of Fine Arts,465 Huntington Avenue,Boston,C,02115,16,42.33843885,-71.09402082,233455.6492,898740.2555,M,100
R2870,The Nantucket Lobster Trap,23 Washington St,Nantucket,R,02554,48,41.28225014,-70.0964072,317591.8369,782317.5221,M,100
R3375,The Ocean House Corp,421 Old Wharf Rd,Dennis Port,R,02639,75,41.65557019,-70.1262903,314420.7175,823735.3827,M,100
R785,The Old Court Bar and Restaurant,31 Central St,Lowell,R,01852,18,42.6449817,-71.3084509,215708.6229,932729.198,M,100
F747,The Old Creamery Grocery Store,445 Berkshire Trl,Cummington,F,01026,42.46392376,-72.90495226,84456.05166,913550.842,M,100
F748,The Original Boston Coffee Cake Co,351 Willow St,North Andover,F,01845,42.6584246,-71.1139343,231653.7654,934276.5057,M,81
R352,The Other Place,71 Shrewsbury St,Boylston,R,01505,15,42.33412,-71.73772328,180408.4803,898208.2168,M,100
R353,The Oxford Spa Caf?,102 Oxford St,Cambridge,R,02138,15,42.383028,-71.1161576,231609.1412,903684.5793,M,100
R3211,The Pancake Man,952 Route 28,South Yarmouth,R,02664,67.5,41.65559857,-70.20728772,307674.6657,823633.0821,M,100
R3376,The Parish Cafe,361 Boylston St,Boston,R,02116,75,42.35193312,-71.07106095,235340.1571,900248.3919,M,100
R2889,The Pasta House,100 Alden Rd,Fairhaven,R,02719,51,41.64636987,-70.88689455,251076.6458,821975.6893,M,100
R1389,The Patio of Magnolia,12 Lexington Ave,Gloucester,R,01930,24,42.5770484,-70.7120959,264683.5459,925464.0043,M,100
F749,The Pearl Little LLC,5 Sanborn CT,Somerville,F,02143,42.37963648,-71.09464324,233382.61,903316.0595,M,100
R1390,The Peddlers Daughter,45 Wingate St,Haverhill,R,01832,24,42.77361874,-71.08505951,233958.9572,947084.1314,M,100
R354,The Pilot House,3 Porter St,Gloucester,R,01930,15,42.61192192,-70.66424319,268573.969,929375.0826,M,100
F750,The Popcorn Gourmet Inc,1000 Main St Ste 2,Hanson,F,02341,42.04243585,-70.87799263,251497.4437,865970.4147,M,100
R457,The Port Tavern,84 State St,Newburyport,R,01950,16.5,42.809219,-70.87064896,251476.9895,951146.2975,M,100
W473,The Produce Company,82 River St,Fitchburg,W,01420,42.6367716,-71.90708813,166611.1256,931879.2169,T,66
C166,The Rack,24 Clinton Street,Boston,C,02109,13.9,42.36073631,-71.05416655,236726.9575,901233.3456,M,100
R3563,The Regatta,392 Davol St,Fall River,R,02720,90,41.71156216,-71.15707354,228539.608,829090.2487,M,100
C167,The Ritz-Carlton Boston Common,10 Avery St,Boston,C,02111,0,42.35318269,-71.06292297,236009.9255,900390.5915,M,100
R786,The Sands Driftway,7 Driftway,Salisbury,R,01952,18,42.84298205,-70.81787465,255763.5149,954930.1686,M,100
R1814,The Sea Grille,45 Sparks Ave,Nantucket,R,02554,30,41.27174429,-70.0935868,317847.346,781154.6918,M,100
R355,The Six A Cafe,415 RTE 6A,EAST SANDWICH,R,02563,15,41.73978612,-70.44517588,287745.5962,832710.2166,M,59
C168,The Stonehedge Inn,160 Pawtucket Blvd,Tyngsboro,C,01879,0,42.65757617,-71.3960749,208521.025,934115.8133,M,100
R787,The Sub,33 E Pleasant St,Amherst,R,01002,18,42.37998488,-72.51948837,116043.5529,903777.1801,M,100
R972,The Summer House,552 College Hwy,Southwick,R,01077,21,42.05900568,-72.76713019,95121.59825,868402.1021,M,100
R3222,The Sundae School Ice Cream Parlor,387 Lower County Rd,Dennis Port,R,02639,70.5,41.66014312,-70.12785191,314282.4868,824241.1275,M,100
R1312,The Tap,19 Union St,Boston,R,02108,22.5,42.36082165,-71.05679658,236510.2537,901241.6958,M,100
R2767,The Tavern From Tower Square,119 Washington St,Plainville,R,02762,45,42.01751111,-71.31709628,215149.0858,863030.4865,M,100
C169,The Tremont Boston- A Wyndham Historic Hotel,275 Tremont Street,Boston,C,02116,38.3,42.34989683,-71.0651618,235827.3349,900024.6717,M,100
R2326,The Tuscan Grill,361 Moody St,Waltham,R,02453,37.5,42.37001227,-71.23711039,221653.2619,902201.075,M,100
R1313,The Upper Crust,94 Main St,Watertown,R,02472,22.5,42.36685604,-71.18668989,225807.4862,901864.5203,M,100
R2768,The Upper Crust,95 Commercial Wharf,Boston,R,02110,45,42.36172773,-71.0492232,237133.5964,901345.608,M,97
R788,The Upper Crust,20 Charles St,Boston,R,02114,18,42.30049376,-71.06195195,236119.9809,894538.6051,T,100
W474,The Urban Grape LLC,31 Holyoke St,Boston,W,02116,42.34467715,-71.07783971,234785.6504,899439.6478,T,66
R2769,The Varsity Club,33 Independence Ave,Quincy,R,02169,45,42.23776099,-71.00402422,240936.9747,887596.8549,M,100
R2467,The Venetian,909 Broad St,East Weymouth,R,02189,42,42.21545674,-70.92359966,247591.7256,885161.2232,M,100
R1314,The Village Fish,22 Harvard St,Brookline,R,02445,22.5,42.33395698,-71.11891424,231406.4874,898232.9673,M,100
R3419,The Village Green,225 Newbury St,Danvers,R,01923,82.5,42.57614098,-70.97039294,243479.4324,925199.4363,M,100
R2770,The Village Manor,427 Sprague St,Dedham,R,02026,45,42.23098524,-71.14197058,229554.3617,886787.2527,M,100
R2327,The Weathervane Tavern,85 Railroad Ave,South Hamilton,R,01982,37.5,42.611228,-70.87602545,251198.1298,929149.3102,M,100
C170,The Westin Copley Place Boston,10 Huntington Avenue,Boston,C,02116,153.3,42.3489578,-71.07733927,234824.5301,899915.3253,M,100
R1815,The White Mountain Creamery,19 Commonwealth Ave,Chestnut Hill,R,02467,30,42.33988394,-71.1675075,227399.2186,898874.5549,M,100
R1816,The Windsor Restaurant Catering,390 Washington St,Duxbury,R,02332,30,42.03583745,-70.67248101,268518.874,865382.136,M,100
R789,The Wonder Bar of Worcester,121 Shrewsbury St,Worcester,R,01604,18,42.26387875,-71.78931868,176129.8927,890419.329,M,100
F751,The Ye Old Pepper Co Candy Sp,522 Essex St,Lawrence,F,01840,42.7056512,-71.16625535,227343.4263,939504.6043,M,100
R3151,Theater Merchandising,55 Cambridge Pkwy Suite 200,Cambridge,R,02142,60,42.36612487,-71.07505928,235002.8853,901823.0973,M,100
C171,TheLangham Hotel - Boston,250 Franklin Street,Boston,C,02110,54.8,42.35653421,-71.05395806,236746.5735,900766.6856,M,100
R790,Themis Pizza,488 Market St,Rockland,R,02370,18,42.12412347,-70.90340855,249329.7751,875028.3035,M,100
R1817,Theodore's,201 Worthington St,Springfield,R,01103,30,42.104245,-72.59229001,109656.3401,873226.3253,M,100
R356,Theo's,10 Fernwood Dr,Wilbraham,R,01095,15,42.13796411,-72.46417766,120294.4077,876843.5915,M,100
IH555,THOMAS UPHAM HOUSE,519 MAIN STREET,MEDFIELD,IH,02052,13.797,42.1859624,-71.30742955,215907.4942,881742.343,M,100
G645,Thompsons Farm Market,710 Main St,Harwich,G,02646,30,41.68626361,-70.0749361,318640.8309,827214.1307,M,100
R357,Thornton's Restaurant,150 Huntington Ave,Boston,R,02115,15,42.3453876,-71.0818266,234456.7499,899516.9429,M,100
R3212,Three Cheers,13 Fiorenza Dr,Wilmington,R,01887,67.5,42.60225575,-71.14897791,228806.2125,928024.6432,M,100
R3213,Three Gorges Three,17 W Main St,Westborough,R,01581,67.5,42.26876561,-71.61390066,190603.3872,890927.9263,M,100
R358,TI AMO,35 Solomon Pond Rd,Northborough,R,01532,15,42.3419385,-71.6236466,189811.146,899056.7501,M,100
R3773,Tia's,200 Atlantic Ave FL 1,Boston,R,02110,150,42.35969543,-71.05181544,236921.2434,901118.744,M,100
F752,Tichon Sea Food,7 Conway St,New Bedford,F,02740,41.62686,-70.91706135,248578.3564,819791.2048,M,100
IH194,TIDD HOME,74 ELM STREET,WOBURN,IH,01801,4.599,42.50644,-71.16211,227770.7113,917376.9455,M,100
R3564,Tides At Nahant,2b Wilson Rd,Nahant,R,01908,90,42.43649484,-70.93703716,246320.2007,909705.3091,M,100
F753,Tidmarsh Farms Inc,137 Bartlett Rd,Plymouth,F,02345,41.90492836,-70.56154194,277864.2922,850938.0756,M,100
IH195,TIFFANY II REST & RETIREMENT H,56 WEST WATER STREET,ROCKLAND,IH,02370,5.256,42.1263869,-70.9165342,248242.7647,875272.1937,M,100
R1932,Tiki Island Restaurant,269 Middlesex Ave,Medford,R,02155,31.5,42.41214194,-71.07912933,234642.4117,906932.8343,M,100
R359,Tiki Kye Restaurant,2 Montello St Ste 2,Carver,R,02330,15,41.92853,-70.80912819,257301.2461,853363.201,M,100
R1315,Tiki Palace,1177 Washington St,Braintree,R,02184,22.5,42.19620844,-71.00524461,240863.0182,882980.9573,M,100
R1316,Tiki Port Restaurant,1160 RT 132,HYANNIS,R,02601,22.5,41.67661892,-70.31320606,298820.4569,825839.3075,M,60
R2771,Tilly's,1390 Main St,Springfield,R,01103,45,42.10242753,-72.5900547,109838.6329,873022.1071,M,100
R3152,Tim Hopkins Catering,8 Scotts Way,Essex,R,01929,60,42.62460718,-70.81518678,256178.0071,930673.7775,M,100
IH556,TIMBERLYN HEIGHTS NUR & REHAB,320 MAPLE AVENUE,GREAT BARRINGTON,IH,01230,23.3235,42.18142674,-73.37471718,45138.18596,882922.5163,M,100
R360,Times The,112 Broad St,Boston,R,02110,15,42.35722839,-71.05222098,236889.2744,900844.5423,M,100
IH557,TIMOTHY DANIELS HOUSE,84 ELM STREET,HOLLISTON,IH,01746,13.14,42.20205567,-71.42485494,206205.8699,883514.6491,M,100
W475,"Timothy Shea Fisheries, Inc.",100 Norfolk Ave,Roxbury,W,02119,42.32702869,-71.07199307,235277.241,897481.7495,T,66
R361,Tin Tin Buffet Restaurant,2 Coes Sq,Worcester,R,01603,15,42.24904425,-71.83226941,172579.8601,888784.5209,M,81
R1478,Tiny's Restaurant,2 Groton School Rd,Ayer,R,01432,27,42.56886786,-71.5927035,192388.3461,924260.6702,M,100
R1479,Tip Top Pizza,254 Rama St,Taunton,R,02780,27,41.91635643,-71.18279408,226314.4695,851827.9607,M,100
R1317,Tips For Tops'n,31 Bradford St,Provincetown,R,02657,22.5,42.0465696,-70.1932304,308180.2021,867070.4822,M,100
W476,"Tirrell Seafood and Shellfish, Inc.",24 Boston Fish Pier,Boston,W,02210,42.3497579,-71.03904274,237979.4084,900020.5411,M,100
F754,Titteringtons Olde English Bake Shop,48 Cummings Park,Woburn,F,01801,42.49763202,-71.12432622,230880.3977,916411.5485,M,100
W477,"Titterington's Olde English Bake Shop, Ltd.",48 Cummings Park,Woburn,W,01801,42.49763202,-71.12432622,230880.3977,916411.5485,M,66
R791,Tivoli Restaurant,15 Memory Ln,Palmer,R,01069,18,42.1751332,-72.3277677,131610.6792,880853.4055,M,100
R3577,Tj's Pub,769 Bedford St,Whitman,R,02382,96,42.08148543,-70.9472157,245738.2809,870268.1267,M,100
R3377,Tko Pizza,63 Main St,Blackstone,R,01504,75,42.01930099,-71.53381277,197199.5186,863213.602,M,100
R1423,Togo's Eatery,459 Boston Rd,Billerica,R,01821,25.5,42.55359555,-71.26452434,219338.9835,922586.7429,M,100
R1818,Togo's Eatery,538 Main St,Winchester,R,01890,30,42.45220413,-71.13666413,229887.7224,911361.0778,M,100
R792,Tokyo Restaurant,143 Fairhaven Rd,Mattapoisett,R,02739,18,41.65397045,-70.84471076,254584.3447,822845.9729,M,100
F755,Toll House Bakery,706 Brockton Ave,Abington,F,02351,42.09464785,-70.96743338,244056.3305,871719.4217,M,100
R2985,Tom Clam Bar,594 Main St,Harwich Port,R,02646,52.5,41.66784687,-70.07056453,319039.0207,825175.0026,M,100
R2986,Tom Sheas Restaurant,122 Main St,Essex,R,01929,52.5,42.63100212,-70.77545422,259431.3205,931411.0593,M,100
R973,Tomasso Trattoria,154 Turnpike Rd,Southborough,R,01772,21,42.2924181,-71.52051347,198308.3046,893549.0535,M,100
R1318,Tommy's Caterers,46 Rockland St,Hanover,R,02339,22.5,42.11456823,-70.82773641,255595.0465,874013.5582,M,100
R2772,Tom's International Delicatessen,52 Millbury St,Worcester,R,01610,45,42.25359056,-71.79852312,175366.4876,889279.1978,M,100
F756,Tonic and The Met Lounge,1316 Commonwealth Ave,Allston,F,02134,42.34836556,-71.13456416,230109.8797,899827.7605,M,100
R2773,Tony & Penny Lunchonette,18 Canterbury St,Ludlow,R,01056,45,42.1603474,-72.47030548,119816.1426,879335.3388,M,100
R362,Tony's Clam Shop,861 Quincy Shore Dr,Quincy,R,02170,15,42.27560782,-71.00626639,240727.579,891799.5245,M,100
R363,Tony's House of Pizza,662 Hancock St,Quincy,R,02170,15,42.2678341,-71.016324,239902.8421,890931.3208,M,100
G646,"Tonys Market, Inc.",119 Dukes County Ave,Oak Bluffs,G,02557,30,41.4496697,-70.5638858,278224.7592,800374.3259,M,100
R2015,Tony's Place,188 Baker St Ste 192,West Roxbury,R,02132,34.5,42.27605894,-71.1670597,227463.7917,891785.357,M,100
W478,Tony's Seafood Inc,1365 Fall River Ave,Seekonk,W,02771,41.78993297,-71.32103875,214875.5826,837752.9655,M,66
R1319,Toody's,49 Water St 109,Wakefield,R,01880,22.5,42.50272388,-71.06768643,235533.2866,916999.1994,M,100
R458,Top Dog,2 Doyle Cove Rd,Rockport,R,01966,16.5,42.66006,-70.615495,272518.1751,934762.5438,M,100
R3774,Top of The Hub,800 Boylston St FL 52,Boston,R,02199,150,42.3488644,-71.0818288,234454.6752,899903.1281,M,100
C172,Top of the Hub Restaurant and Skywalk,"800 Boylston Street, Prudential Tower",Boston,C,02199,65.7,42.3488644,-71.0818288,234454.6752,899903.1281,M,100
R793,Top of The Scales Restraunt,4 Johnson St,North Andover,R,01845,18,42.68298552,-71.11181893,231814.788,937005.6419,M,100
W479,Top Quality Seafood & Shellfish LLC,25 Wright St,New Bedford,W,02740,42.06249403,-72.61802244,107467.3405,868616.9695,T,66
R364,Topside,4 CIRCUIT AVE,VINEYARD HAVEN,R,02557,15,41.45725332,-70.5576019,278740.535,801222.3549,M,100
R794,Torch,26 Charles St,Boston,R,02114,18,42.35672215,-71.06974505,235445.8893,900780.8805,T,100
R2774,Tort's Bar & Grille,97 Briarwood Dr,Seekonk,R,02771,45,41.81162,-71.32164247,214820.3636,840161.5939,M,100
IH558,TOWN & COUNTRY NURSING CENTER,259 BALDWIN STREET,LOWELL,IH,01851,26.28,42.63116677,-71.34852784,212424.7086,931187.9609,M,100
R1424,Townline Creamies,37 Bernardston Rd,Bernardston,R,01337,25.5,42.6550216,-72.562,112923.2101,934368.9388,M,100
R2775,Townsend House,2 Depot St,Townsend,R,01469,45,42.66467229,-71.70710941,183020.6153,934919.5145,M,100
R2987,Townsends,81 Fairmount Ave,Hyde Park,R,02136,52.5,42.2547292,-71.120064,231350.9321,889432.3884,M,100
G647,Trader Joes,727 Memorial Dr,Cambridge,G,02139,60,42.35752055,-71.11522325,231698.865,900851.6633,M,100
G648,Trader Joes,938 Highland Ave,Needham,G,02494,27,42.29263159,-71.23517269,221839.5493,893606.4676,M,100
G649,Trader Joes 501,1317 Beacon St,Brookline,G,02446,120,42.34207077,-71.12107098,231224.7416,899133.4156,M,100
G650,Trader Joes 502,748 Memorial Dr,Cambridge,G,02139,60,42.35804694,-71.11540565,231683.5751,900910.0645,M,64
G651,Trader Joes 504,958 Highland Ave,Needham,G,02494,75,42.29226566,-71.23514583,221841.8903,893565.829,M,100
G652,Trader Joes 505,1427 Massachusetts Ave,Arlington,G,02476,90,42.42486134,-71.18698385,225759.6281,908307.4821,M,100
G653,Trader Joes 506,358 Broadway Unit B,Saugus,G,01906,45,42.48053093,-71.02112282,239374.3066,914554.4801,M,100
G654,Trader Joes 507,440 Middlesex Rd Ste 4,Tyngsboro,G,01879,60,42.69616143,-71.43807242,205074.4542,938398.7597,M,100
G655,Trader Joes 508,77 Boston Tpke,Shrewsbury,G,01545,82.5,42.27471864,-71.75059577,179328.2364,891613.2499,M,100
G656,Trader Joes 509,1121 Washington St,Newton,G,02465,60,42.349479,-71.219668,223097.4192,899924.8927,M,100
G657,Trader Joes East Inc.,117 Kendrick St Ste 700,Needham,G,02494,27,42.2959749,-71.2132381,223647.1765,893983.673,M,100
F757,"Traditional Breads, Inc.",161 Pleasant St,Lynn,F,01901,42.46004524,-70.94865358,245347.5141,912314.9679,M,100
F758,Trani Pastry Shop Inc,20 Warren St,Medford,F,02155,42.4222646,-71.1318011,230302.105,908037.1771,M,100
IH559,TRANS CARE UNIT at BROCKTON HOS,680 CENTRE STREET BLDG A LEVEL,BROCKTON,IH,02402,9.5265,42.0862782,-70.9905835,242146.8231,870778.1131,M,100
IH560,TRANS CARE UNIT at HUBBARD REG,340 THOMPSON ROAD-1ST FLOOR,WEBSTER,IH,01570,6.8985,42.02824059,-71.85025471,170994.9443,864265.5234,M,100
F759,Trans-Ocean Products,463 Worcester Rd,Framingham,F,01701,42.2979267,-71.41465914,207037.2374,894164.2398,M,100
R880,Trattoria Di Nonna,160 N Main St,Mansfield,R,02048,19.5,42.02819405,-71.2178883,223362.083,864239.436,M,100
R1819,Trattoria II Vesuvio,242 Pittsfield Rd,Lenox,R,01240,30,42.39031103,-73.27318697,54006.18941,905939.9977,M,100
R3153,Trattoria IL Panino,295 Franklin St,Boston,R,02110,60,42.35714358,-71.0529719,236827.4619,900834.797,M,100
R365,Trattoria Rustica,27 McKay St Ste 115,Pittsfield,R,01201,15,42.44914161,-73.2548621,55649.1739,912442.2127,M,100
F760,Treadwells Ice Cream,46 Margin Street CT,Peabody,F,01960,42.53972323,-70.91952646,247682.913,921181.3348,M,100
F761,Treadwells Ice Cream,547 E Central St,Franklin,F,02038,42.07971644,-71.37406467,210420.455,869931.1256,M,100
W480,Trebloc Seafood,32 Landfall Ln,Manomet,W,02345,41.90233041,-70.54466342,279267.8846,850665.0887,M,100
R3154,Tremont 647,647 Tremont St,Boston,R,02118,60,42.34211131,-71.07512419,235010.8247,899155.758,M,100
F762,Tremont Brewery,420 Rutherford Ave,Boston,F,02129,42.3794342,-71.0710995,235321.6205,903303.0725,M,100
IH561,TREMONT HEALTH CARE CENTER,605 MAIN STREET,WAREHAM,IH,02571,34.164,41.767765,-70.73107,263936.2299,835563.3965,M,100
R459,Tremont House of Pizza,1590 Tremont St,Boston,R,02120,16.5,42.33356,-71.102965,232721.1113,898194.8681,M,100
R1320,Treydons Bar & Grill,29 Union St,Easthampton,R,01027,22.5,42.26947603,-72.67173735,103337.7325,891664.5117,M,100
R2776,Trident Booksellers & Cafe,338 Newbury St,Boston,R,02115,45,42.34847551,-71.08664059,234058.4263,899857.9991,M,100
F763,Trio Algarvio Inc,Green & Wood Pier,New Bedford,F,02740,41.6267306,-70.9181887,248484.5102,819776.1916,M,63
F764,Trio's Original Italian Pasta,32 Auburn St,Chelsea,F,02150,42.39194313,-71.04265994,237656.2571,904704.6798,M,100
F765,Trios Ravioli Company Inc,222 Hanover St,Boston,F,02113,42.3629739,-71.0552858,236633.461,901481.4049,M,100
F766,Tripoli Bakery Inc,104 Common St Ste 6,Lawrence,F,01840,42.70846344,-71.1563631,228152.6273,939820.2236,M,100
F767,Tri-Sum Potato Chip Co Inc,37 Carter St,Leominster,F,01453,42.52168466,-71.75012078,179447.8603,919045.4655,M,100
W481,"Tropical Banana Co., Inc.",24 White Ave,Brockton,W,02301,42.07959785,-71.0193437,239771.541,870022.32,T,66
G658,"Tropical Foods International, Inc.",2101 Washington St,Boston,G,02119,112.5,42.33208902,-71.08158594,234483.8259,898039.9015,M,100
F768,Tropicana,10 Jewel Dr,Wilmington,F,01887,42.52759475,-71.15692543,228187.3702,919728.5205,M,100
F769,Tropicana,300 Myles Standish Blvd,Taunton,F,02780,41.95311033,-71.1382553,229991.9421,855924.8586,M,100
W482,Tropicana,10 Jewel Dr,Wilmington,W,01887,42.52568698,-71.77868885,177101.9157,919497.3232,T,66
R1820,Troquet,140 Boylston St,Boston,R,02116,30,42.35254436,-71.06648542,235716.7852,900318.1919,M,100
G659,Troung Thanh Market Inc,65 Beach St,Boston,G,02111,22.5,42.3512312,-71.0599587,236255.2621,900175.0857,T,100
G660,Trucchis Market,53 Tremont St,Taunton,G,02780,300,41.90490069,-71.10526277,232752.0861,850582.4386,M,100
G661,Trucchis Super Market,2941 Acushnet Ave,New Bedford,G,02745,150,41.6996346,-70.93567316,246973.9144,827863.5026,M,100
G662,Trucchis Supermarket,1062 Broadway,Raynham,G,02767,75,41.95646865,-71.06966773,235676.552,856324.2638,M,100
G663,Trucchis Supermarket,534 County St,Taunton,G,02780,225,41.88757019,-71.06866428,235798.4399,848672.2887,M,100
G664,Trucchis Supermarket,53 E Center St,West Bridgewater,G,02379,105,42.01930927,-71.00631573,240888.2759,863332.2947,M,100
G665,Trucchis Supermarkets,1062 Broadway,Raynham,G,02767,45,41.95646865,-71.06966773,235676.552,856324.2638,M,100
F770,True Confections Inc,529 Belchertown Rd,Amherst,F,01002,42.35976187,-72.48602878,118772.9103,901498.6241,M,100
W483,True World Foods Boston LLC,22 Food Mart Rd,Boston,W,02118,42.33519422,-71.0623109,236070.6056,898392.783,M,66
W484,True World Foods New York LLC,22 Food Mart Rd,Boston,W,02118,42.33519422,-71.0623109,236070.6056,898392.783,M,66
W485,Try-Angle Food Brokers Inc,17 Accord Park Dr Ste 202,Norwell,W,02061,42.16586134,-70.88741534,250618.8731,879673.475,M,66
R366,Tu y Yo,858 Broadway,Somerville,R,02144,15,42.40085284,-71.11782772,231462.7381,905663.8824,M,100
R1821,Tuckers Restaurant,625 College Hwy,Southwick,R,01077,30,42.06404094,-72.76439974,95355.86708,868957.9581,M,100
IH562,TUELL NURSING HOME,92 FRANKLIN STREET,MELROSE,IH,02176,9.198,42.46732193,-71.06299833,235938.761,913068.7615,M,100
IH37,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,IH,02111,259.02225,42.2835171,-71.0714973,235342.3832,892648.9461,T,100
IC52,Tufts University,169 Holland Street,Somerville,IC,02144,692.874,42.40089314,-71.12606894,230784.2557,905665.3517,M,100
F771,Tulers Bakery Inc,551 Commonwealth Ave,Newton,F,02459,42.33633114,-71.18932253,225602.9854,898473.148,M,96
R3420,Turners,506 Main St,Melrose,R,02176,82.5,42.45529867,-71.0651605,235767.7558,911732.3331,M,100
G666,Turnkpike Market Inc,509 Middlesex Tpke,Billerica,G,01821,21,42.53817667,-71.26930427,218951.0547,920872.9168,M,100
R367,Tuscan Tavern,28 Merrifield Ave,Watertown,R,02472,15,42.37028285,-71.15638925,228301.8165,902254.7674,M,100
R3155,Tweeds Pub,231 Grove St,Worcester,R,01605,60,42.2810546,-71.8054938,174802.2099,892331.7726,M,100
R2777,Twenty Railroad Street,20 Railroad St,Great Barrington,R,01230,45,42.19466991,-73.36298315,46139.45174,884371.8862,M,100
IH563,TWIN OAKS CARE & REHABILITATIO,63 LOCUST STREET,DANVERS,IH,01923,33.1785,42.57298269,-70.93670867,246247.1051,924866.329,M,100
W486,Twin Seafood of Reading Inc,589 Main St,Reading,W,01867,42.67449985,-71.81246838,174387.0365,936037.5193,T,66
R1321,Two Island,177 Mass Ave,Lexington,R,02420,22.5,42.4264008,-71.1973061,224909.5564,908475.4158,M,62
R2988,Tylers Family Restaurant,449c South St,Plainville,R,02762,52.5,42.0276877,-71.3472198,212652.0693,864155.8923,M,100
R460,Tys Pies,148 E Central St Ste 3,Natick,R,01760,16.5,42.28757822,-71.33377107,213709.5309,893024.6192,M,100
F772,Tyson Foods,6 Brookside Ln,Amesbury,F,01913,42.85692703,-70.98303968,242252.1325,956384.423,M,100
F773,U S Fresh Corp,62 Hassey St,New Bedford,F,02740,41.62593444,-70.91641122,248633.2367,819688.7775,M,100
F774,"U.S. Mills, Inc.",200 Reservoir St Ste 303,Needham Heights,F,02494,42.31034247,-71.22843212,222389.1595,895575.448,M,100
F775,Udv North America,960 Turnpike St,Canton,F,02021,42.15299159,-71.10576473,232583.0771,878137.5299,M,100
R1507,Ula Cafe,284 Amory St,Boston,R,02130,28.5,42.31825016,-71.10121469,232873.3099,896495.0052,M,61
IH145,UMASS MEMORIAL MED CTR/HAHNEMA,281 LINCOLN STREET,WORCESTER,IH,01605,0,42.28518773,-71.79127547,175976.5318,892786.7551,M,100
IH146,UMASS MEMORIAL MED CTR/MEM CAM,119 BELMONT STREET,WORCESTER,IH,01605,199.10385,42.2720957,-71.7921884,175896.2549,891332.8253,M,100
IH147,UMASS MEMORIAL MED CTR/UNIV CA,55 LAKE AVENUE NORTH,WORCESTER,IH,01604,260.27055,42.27864639,-71.75901749,178634.8519,892051.5974,M,100
IH148,UMASS MEMORIAL PSYCH TX CT INP,WORCESTER STATE HOSP 305 BELMO,WORCESTER,IH,01604,28.08675,42.278265,-71.77029,177704.9034,892012.1192,M,100
R368,Uncle John's Java House,88 North St,Mattapoisett,R,02739,15,41.67121449,-70.81762299,256825.3348,824778.8587,M,100
R1322,Union Chowder House Oyster Bar,26 Union St,South Weymouth,R,02190,22.5,42.17393052,-70.95025525,245420.6086,880534.3424,M,100
R3775,Union Street,107 UNION ST,NEWTON CENTER,R,02459,150,42.32979983,-71.19209773,225376.9005,897746.851,M,100
R2328,Union Villa of N Easton,190 Washington St,North Easton,R,02356,37.5,42.07533185,-71.0879343,234098.4005,869518.7962,M,100
F776,United Citrus Products Corp,244 Vanderbilt Ave,Norwood,F,02062,42.17226375,-71.18997901,225615.1214,880249.3893,M,100
F777,United CO-Op Farmers Inc,22 Kimball Pl,Fitchburg,F,01420,42.58585384,-71.81116153,174458.235,926189.9755,M,100
IH2,UNIVERSITY HEALTH SERVICES,UNIVERSITY OF MASS MEDICAL CEN,AMHERST,IH,01003,0,42.3861157,-72.5260601,115510.579,904464.6152,M,100
R795,University House of Pizza,452 Huntington Ave,Boston,R,02115,18,42.33880855,-71.09265512,233567.9954,898781.8564,M,100
IC91,University of Massachusetts- Boston,100 Morrissey Blvd,Boston,IC,02125,224.1918,42.31586989,-71.04786088,237272.8201,896252.5569,M,100
IC53,University of Massachusetts- Lowell,1 University Ave,Lowell,IC,01854,755.95275,42.652569,-71.3252834,214326.4934,933569.0704,M,100
F778,University Wine Shop Inc,1739 Massachusetts Ave,Cambridge,F,02140,42.3844514,-71.1194188,231339.8801,903841.4819,M,100
R2778,Uno Chicago Grill,300 Mishawum Rd,Woburn,R,01801,45,42.50383787,-71.13229332,230222.5342,917098.0376,M,100
