SortCode,Category,Country,CountryCode,Year,Value
88,Waste,Lebanon,LBN,2006,450
88,Waste,Lebanon,LBN,2007,490
88,Waste,Lebanon,LBN,2008,486
88,Waste,Lebanon,LBN,2009,446
88,Waste,Lebanon,LBN,2010,482
88,Waste,Lebanon,LBN,2011,498
170,Expense,Lesotho,LSO,2000,-1
170,Expense,Lesotho,LSO,2001,-1
170,Expense,Lesotho,LSO,2002,-1
170,Expense,Lesotho,LSO,2003,-1
170,Expense,Lesotho,LSO,2004,-1
170,Expense,Lesotho,LSO,2005,-1
170,Expense,Lesotho,LSO,2006,-1
170,Expense,Lesotho,LSO,2007,-1
170,Expense,Lesotho,LSO,2008,-1
170,Expense,Lesotho,LSO,2009,-1
170,Expense,Lesotho,LSO,2010,-1
170,Expense,Lesotho,LSO,2011,-1
170,Income,Lesotho,LSO,2000,415.5001187
170,Income,Lesotho,LSO,2001,377.4535887
170,Income,Lesotho,LSO,2002,348.3198669
170,Income,Lesotho,LSO,2003,510.4162979
170,Income,Lesotho,LSO,2004,645.4959592
170,Income,Lesotho,LSO,2005,710.5209821
170,Income,Lesotho,LSO,2006,736.3911944
170,Income,Lesotho,LSO,2007,816.8495857
170,Income,Lesotho,LSO,2008,826.8315402
170,Income,Lesotho,LSO,2009,859.8280659
170,Income,Lesotho,LSO,2010,1087.98277
170,Income,Lesotho,LSO,2011,1241.205706
170,Waste,Lesotho,LSO,2000,138
170,Waste,Lesotho,LSO,2001,162
170,Waste,Lesotho,LSO,2002,166
170,Waste,Lesotho,LSO,2003,160
170,Waste,Lesotho,LSO,2004,160
170,Waste,Lesotho,LSO,2005,174
170,Waste,Lesotho,LSO,2006,170
170,Waste,Lesotho,LSO,2007,170
170,Waste,Lesotho,LSO,2008,154
170,Waste,Lesotho,LSO,2009,152
170,Waste,Lesotho,LSO,2010,170
170,Waste,Lesotho,LSO,2011,96
177,Expense,Liberia,LBR,2000,-1
177,Expense,Liberia,LBR,2001,-1
177,Expense,Liberia,LBR,2002,-1
177,Expense,Liberia,LBR,2003,-1
177,Expense,Liberia,LBR,2004,-1
177,Expense,Liberia,LBR,2005,-1
177,Expense,Liberia,LBR,2006,-1
177,Expense,Liberia,LBR,2007,-1
177,Expense,Liberia,LBR,2008,-1
177,Expense,Liberia,LBR,2009,-1
177,Expense,Liberia,LBR,2010,-1
177,Expense,Liberia,LBR,2011,-1
177,Income,Liberia,LBR,2000,182.9427573
177,Income,Liberia,LBR,2001,173.7378992
177,Income,Liberia,LBR,2002,176.8341989
177,Income,Liberia,LBR,2003,133.1531498
177,Income,Liberia,LBR,2004,149.0590939
177,Income,Liberia,LBR,2005,168.2067267
177,Income,Liberia,LBR,2006,178.4531394
177,Income,Liberia,LBR,2007,209.8116109
177,Income,Liberia,LBR,2008,231.4432221
177,Income,Liberia,LBR,2009,302.2760708
177,Income,Liberia,LBR,2010,326.6044381
177,Income,Liberia,LBR,2011,378.8140624
177,Waste,Liberia,LBR,2000,228
177,Waste,Liberia,LBR,2001,218
177,Waste,Liberia,LBR,2002,208
177,Waste,Liberia,LBR,2003,208
177,Waste,Liberia,LBR,2004,214
177,Waste,Liberia,LBR,2005,226
177,Waste,Liberia,LBR,2006,216
177,Waste,Liberia,LBR,2007,234
177,Waste,Liberia,LBR,2008,252
177,Waste,Liberia,LBR,2009,248
177,Waste,Liberia,LBR,2010,254
177,Waste,Liberia,LBR,2011,254
91,Expense,Libya,LBY,2000,-1
91,Expense,Libya,LBY,2001,-1
91,Expense,Libya,LBY,2002,-1
91,Expense,Libya,LBY,2003,-1
91,Expense,Libya,LBY,2004,-1
91,Expense,Libya,LBY,2005,-1
91,Expense,Libya,LBY,2006,-1
91,Expense,Libya,LBY,2007,-1
91,Expense,Libya,LBY,2008,-1
91,Expense,Libya,LBY,2009,-1
91,Expense,Libya,LBY,2010,-1
91,Expense,Libya,LBY,2011,-1
91,Income,Libya,LBY,2000,7170.379234
91,Income,Libya,LBY,2001,6283.74364
91,Income,Libya,LBY,2002,3711.602774
91,Income,Libya,LBY,2003,4682.625724
91,Income,Libya,LBY,2004,5807.646288
91,Income,Libya,LBY,2005,8158.889554
91,Income,Libya,LBY,2006,9304.308502
91,Income,Libya,LBY,2007,11219.43296
91,Income,Libya,LBY,2008,14231.60089
91,Income,Libya,LBY,2009,10151.64587
91,Income,Libya,LBY,2010,11933.77926
91,Income,Libya,LBY,2011,5517.779569
91,Waste,Libya,LBY,2000,-1
91,Waste,Libya,LBY,2001,-1
91,Waste,Libya,LBY,2002,-1
91,Waste,Libya,LBY,2003,-1
91,Waste,Libya,LBY,2004,-1
91,Waste,Libya,LBY,2005,-1
91,Waste,Libya,LBY,2006,-1
91,Waste,Libya,LBY,2007,-1
91,Waste,Libya,LBY,2008,-1
91,Waste,Libya,LBY,2009,-1
91,Waste,Libya,LBY,2010,-1
91,Waste,Libya,LBY,2011,-1
154,Expense,Liechtenstein,LIE,2000,-1
154,Expense,Liechtenstein,LIE,2001,-1
154,Expense,Liechtenstein,LIE,2002,-1
154,Expense,Liechtenstein,LIE,2003,-1
154,Expense,Liechtenstein,LIE,2004,-1
154,Expense,Liechtenstein,LIE,2005,-1
154,Expense,Liechtenstein,LIE,2006,-1
154,Expense,Liechtenstein,LIE,2007,-1
154,Expense,Liechtenstein,LIE,2008,-1
154,Expense,Liechtenstein,LIE,2009,-1
154,Expense,Liechtenstein,LIE,2010,-1
154,Expense,Liechtenstein,LIE,2011,-1
154,Income,Liechtenstein,LIE,2000,74631.65055
154,Income,Liechtenstein,LIE,2001,74021.93978
154,Income,Liechtenstein,LIE,2002,79088.62729
154,Income,Liechtenstein,LIE,2003,89553.90607
154,Income,Liechtenstein,LIE,2004,99926.93656
154,Income,Liechtenstein,LIE,2005,104995.9855
154,Income,Liechtenstein,LIE,2006,113830.0286
154,Income,Liechtenstein,LIE,2007,129870.1857
154,Income,Liechtenstein,LIE,2008,142254.6916
154,Income,Liechtenstein,LIE,2009,125107.6711
154,Income,Liechtenstein,LIE,2010,140101.9673
154,Income,Liechtenstein,LIE,2011,157092.9694
154,Waste,Liechtenstein,LIE,2000,-1
154,Waste,Liechtenstein,LIE,2001,-1
154,Waste,Liechtenstein,LIE,2002,-1
154,Waste,Liechtenstein,LIE,2003,-1
154,Waste,Liechtenstein,LIE,2004,-1
154,Waste,Liechtenstein,LIE,2005,-1
154,Waste,Liechtenstein,LIE,2006,-1
154,Waste,Liechtenstein,LIE,2007,-1
154,Waste,Liechtenstein,LIE,2008,-1
154,Waste,Liechtenstein,LIE,2009,-1
154,Waste,Liechtenstein,LIE,2010,-1
154,Waste,Liechtenstein,LIE,2011,-1
85,Expense,Lithuania,LTU,2000,-1
85,Expense,Lithuania,LTU,2001,-1
85,Expense,Lithuania,LTU,2002,-1
85,Expense,Lithuania,LTU,2003,-1
85,Expense,Lithuania,LTU,2004,-1
85,Expense,Lithuania,LTU,2005,-1
85,Expense,Lithuania,LTU,2006,-1
85,Expense,Lithuania,LTU,2007,-1
85,Expense,Lithuania,LTU,2008,-1
85,Expense,Lithuania,LTU,2009,1635
85,Expense,Lithuania,LTU,2010,1912
85,Expense,Lithuania,LTU,2011,2168.7
85,Income,Lithuania,LTU,2000,3297.354701
85,Income,Lithuania,LTU,2001,3530.147337
85,Income,Lithuania,LTU,2002,4146.987928
85,Income,Lithuania,LTU,2003,5505.535669
85,Income,Lithuania,LTU,2004,6706.966998
85,Income,Lithuania,LTU,2005,7863.162009
85,Income,Lithuania,LTU,2006,9240.642548
85,Income,Lithuania,LTU,2007,12297.91535
85,Income,Lithuania,LTU,2008,14961.56818
85,Income,Lithuania,LTU,2009,11837.39103
85,Income,Lithuania,LTU,2010,11988.75797
85,Income,Lithuania,LTU,2011,14367.20932
85,Waste,Lithuania,LTU,2000,500
85,Waste,Lithuania,LTU,2001,480
85,Waste,Lithuania,LTU,2002,464
85,Waste,Lithuania,LTU,2003,504
85,Waste,Lithuania,LTU,2004,514
85,Waste,Lithuania,LTU,2005,446
85,Waste,Lithuania,LTU,2006,254
85,Waste,Lithuania,LTU,2007,306
85,Waste,Lithuania,LTU,2008,314
85,Waste,Lithuania,LTU,2009,312
85,Waste,Lithuania,LTU,2010,248
85,Waste,Lithuania,LTU,2011,264
37,Expense,Low income,LIC,2000,-1
37,Expense,Low income,LIC,2001,-1
37,Expense,Low income,LIC,2002,-1
37,Expense,Low income,LIC,2003,-1
37,Expense,Low income,LIC,2004,-1
37,Expense,Low income,LIC,2005,-1
37,Expense,Low income,LIC,2006,-1
37,Expense,Low income,LIC,2007,-1
37,Expense,Low income,LIC,2008,-1
37,Expense,Low income,LIC,2009,-1
37,Expense,Low income,LIC,2010,-1
37,Expense,Low income,LIC,2011,-1
37,Income,Low income,LIC,2000,260.3146488
37,Income,Low income,LIC,2001,228.3738054
37,Income,Low income,LIC,2002,237.2146664
37,Income,Low income,LIC,2003,251.9770452
37,Income,Low income,LIC,2004,279.3838688
37,Income,Low income,LIC,2005,315.355945
37,Income,Low income,LIC,2006,342.2691381
37,Income,Low income,LIC,2007,397.4369215
37,Income,Low income,LIC,2008,466.5403937
37,Income,Low income,LIC,2009,477.5670385
37,Income,Low income,LIC,2010,503.9640164
37,Income,Low income,LIC,2011,550.6181099
37,Waste,Low income,LIC,2000,143635
37,Waste,Low income,LIC,2001,149093
37,Waste,Low income,LIC,2002,150563
37,Waste,Low income,LIC,2003,161233
37,Waste,Low income,LIC,2004,164279
37,Waste,Low income,LIC,2005,170952
37,Waste,Low income,LIC,2006,184596
37,Waste,Low income,LIC,2007,189667
37,Waste,Low income,LIC,2008,202530
37,Waste,Low income,LIC,2009,200907
37,Waste,Low income,LIC,2010,219947
37,Waste,Low income,LIC,2011,236440
76,Expense,Luxembourg,LUX,2000,-1
76,Expense,Luxembourg,LUX,2001,-1
76,Expense,Luxembourg,LUX,2002,-1
76,Expense,Luxembourg,LUX,2003,-1
76,Expense,Luxembourg,LUX,2004,-1
76,Expense,Luxembourg,LUX,2005,-1
76,Expense,Luxembourg,LUX,2006,-1
76,Expense,Luxembourg,LUX,2007,-1
76,Expense,Luxembourg,LUX,2008,-1
76,Expense,Luxembourg,LUX,2009,-1
76,Expense,Luxembourg,LUX,2010,-1
76,Expense,Luxembourg,LUX,2011,-1
76,Income,Luxembourg,LUX,2000,48992.31147
76,Income,Luxembourg,LUX,2001,47680.38172
76,Income,Luxembourg,LUX,2002,52240.89813
76,Income,Luxembourg,LUX,2003,64669.93972
76,Income,Luxembourg,LUX,2004,74970.92158
76,Income,Luxembourg,LUX,2005,79494.20627
76,Income,Luxembourg,LUX,2006,88680.23803
76,Income,Luxembourg,LUX,2007,104841.4436
76,Income,Luxembourg,LUX,2008,112851.4601
76,Income,Luxembourg,LUX,2009,101221.81
76,Income,Luxembourg,LUX,2010,103267.2765
76,Income,Luxembourg,LUX,2011,113239.561
76,Waste,Luxembourg,LUX,2000,12
76,Waste,Luxembourg,LUX,2001,14
76,Waste,Luxembourg,LUX,2002,18
76,Waste,Luxembourg,LUX,2003,12
76,Waste,Luxembourg,LUX,2004,18
76,Waste,Luxembourg,LUX,2005,16
76,Waste,Luxembourg,LUX,2006,16
76,Waste,Luxembourg,LUX,2007,16
76,Waste,Luxembourg,LUX,2008,18
76,Waste,Luxembourg,LUX,2009,18
76,Waste,Luxembourg,LUX,2010,18
76,Waste,Luxembourg,LUX,2011,18
90,Expense,"Macao SAR, China",MAC,2000,-1
90,Expense,"Macao SAR, China",MAC,2001,-1
90,Expense,"Macao SAR, China",MAC,2002,-1
90,Expense,"Macao SAR, China",MAC,2003,-1
90,Expense,"Macao SAR, China",MAC,2004,-1
90,Expense,"Macao SAR, China",MAC,2005,-1
90,Expense,"Macao SAR, China",MAC,2006,-1
90,Expense,"Macao SAR, China",MAC,2007,-1
90,Expense,"Macao SAR, China",MAC,2008,-1
90,Expense,"Macao SAR, China",MAC,2009,-1
90,Expense,"Macao SAR, China",MAC,2010,-1
90,Expense,"Macao SAR, China",MAC,2011,-1
90,Income,"Macao SAR, China",MAC,2000,14127.56667
90,Income,"Macao SAR, China",MAC,2001,14869.77842
90,Income,"Macao SAR, China",MAC,2002,15777.58352
90,Income,"Macao SAR, China",MAC,2003,17584.7896
90,Income,"Macao SAR, China",MAC,2004,22369.72801
90,Income,"Macao SAR, China",MAC,2005,25189.66799
90,Income,"Macao SAR, China",MAC,2006,30368.78652
90,Income,"Macao SAR, China",MAC,2007,36620.23463
90,Income,"Macao SAR, China",MAC,2008,40867.55578
90,Income,"Macao SAR, China",MAC,2009,40876.51527
90,Income,"Macao SAR, China",MAC,2010,53045.98951
90,Income,"Macao SAR, China",MAC,2011,67012.96343
90,Waste,"Macao SAR, China",MAC,2000,0
90,Waste,"Macao SAR, China",MAC,2001,0
90,Waste,"Macao SAR, China",MAC,2002,0
90,Waste,"Macao SAR, China",MAC,2003,0
90,Waste,"Macao SAR, China",MAC,2004,0
90,Waste,"Macao SAR, China",MAC,2005,2
90,Waste,"Macao SAR, China",MAC,2006,0
90,Waste,"Macao SAR, China",MAC,2007,0
90,Waste,"Macao SAR, China",MAC,2008,0
90,Waste,"Macao SAR, China",MAC,2009,0
90,Waste,"Macao SAR, China",MAC,2010,0
90,Waste,"Macao SAR, China",MAC,2011,0
135,Expense,"Macedonia, FYR",MKD,2000,-1
135,Expense,"Macedonia, FYR",MKD,2001,-1
135,Expense,"Macedonia, FYR",MKD,2002,-1
135,Expense,"Macedonia, FYR",MKD,2003,-1
135,Expense,"Macedonia, FYR",MKD,2004,-1
135,Expense,"Macedonia, FYR",MKD,2005,-1
135,Expense,"Macedonia, FYR",MKD,2006,-1
135,Expense,"Macedonia, FYR",MKD,2007,-1
135,Expense,"Macedonia, FYR",MKD,2008,-1
135,Expense,"Macedonia, FYR",MKD,2009,1175
135,Expense,"Macedonia, FYR",MKD,2010,1178
135,Expense,"Macedonia, FYR",MKD,2011,1343.1
135,Income,"Macedonia, FYR",MKD,2000,1875.127132
135,Income,"Macedonia, FYR",MKD,2001,1835.014521
135,Income,"Macedonia, FYR",MKD,2002,1980.752878
135,Income,"Macedonia, FYR",MKD,2003,2431.836776
135,Income,"Macedonia, FYR",MKD,2004,2787.773056
135,Income,"Macedonia, FYR",MKD,2005,3063.595426
135,Income,"Macedonia, FYR",MKD,2006,3351.30259
135,Income,"Macedonia, FYR",MKD,2007,4063.74594
135,Income,"Macedonia, FYR",MKD,2008,4821.540575
135,Income,"Macedonia, FYR",MKD,2009,4566.341332
135,Income,"Macedonia, FYR",MKD,2010,4561.177546
135,Income,"Macedonia, FYR",MKD,2011,5079.962079
135,Waste,"Macedonia, FYR",MKD,2000,334
135,Waste,"Macedonia, FYR",MKD,2001,304
135,Waste,"Macedonia, FYR",MKD,2002,332
135,Waste,"Macedonia, FYR",MKD,2003,312
135,Waste,"Macedonia, FYR",MKD,2004,368
135,Waste,"Macedonia, FYR",MKD,2005,352
135,Waste,"Macedonia, FYR",MKD,2006,382
135,Waste,"Macedonia, FYR",MKD,2007,468
135,Waste,"Macedonia, FYR",MKD,2008,440
135,Waste,"Macedonia, FYR",MKD,2009,446
135,Waste,"Macedonia, FYR",MKD,2010,442
135,Waste,"Macedonia, FYR",MKD,2011,494
139,Expense,Madagascar,MDG,2000,-1
139,Expense,Madagascar,MDG,2001,-1
139,Expense,Madagascar,MDG,2002,-1
139,Expense,Madagascar,MDG,2003,-1
139,Expense,Madagascar,MDG,2004,-1
139,Expense,Madagascar,MDG,2005,-1
139,Expense,Madagascar,MDG,2006,-1
139,Expense,Madagascar,MDG,2007,-1
139,Expense,Madagascar,MDG,2008,-1
139,Expense,Madagascar,MDG,2009,-1
139,Expense,Madagascar,MDG,2010,-1
139,Expense,Madagascar,MDG,2011,-1
139,Income,Madagascar,MDG,2000,246.2826349
139,Income,Madagascar,MDG,2001,278.987457
139,Income,Madagascar,MDG,2002,262.7418133
139,Income,Madagascar,MDG,2003,317.4220231
139,Income,Madagascar,MDG,2004,245.6704573
139,Income,Madagascar,MDG,2005,275.5158271
139,Income,Madagascar,MDG,2006,292.9908931
139,Income,Madagascar,MDG,2007,379.067252
139,Income,Madagascar,MDG,2008,472.3791008
139,Income,Madagascar,MDG,2009,417.1783092
139,Income,Madagascar,MDG,2010,414.1427872
139,Income,Madagascar,MDG,2011,456.3293071
139,Waste,Madagascar,MDG,2000,1251
139,Waste,Madagascar,MDG,2001,1296
139,Waste,Madagascar,MDG,2002,1270
139,Waste,Madagascar,MDG,2003,1318
139,Waste,Madagascar,MDG,2004,1390
139,Waste,Madagascar,MDG,2005,1690
139,Waste,Madagascar,MDG,2006,1710
139,Waste,Madagascar,MDG,2007,1752
139,Waste,Madagascar,MDG,2008,1777
139,Waste,Madagascar,MDG,2009,1914
139,Waste,Madagascar,MDG,2010,1971
139,Waste,Madagascar,MDG,2011,2017
155,Expense,Malawi,MWI,2000,-1
155,Expense,Malawi,MWI,2001,-1
155,Expense,Malawi,MWI,2002,-1
155,Expense,Malawi,MWI,2003,-1
155,Expense,Malawi,MWI,2004,-1
155,Expense,Malawi,MWI,2005,-1
155,Expense,Malawi,MWI,2006,-1
155,Expense,Malawi,MWI,2007,-1
155,Expense,Malawi,MWI,2008,-1
155,Expense,Malawi,MWI,2009,-1
155,Expense,Malawi,MWI,2010,-1
155,Expense,Malawi,MWI,2011,-1
155,Income,Malawi,MWI,2000,155.7643582
155,Income,Malawi,MWI,2001,149.3672432
155,Income,Malawi,MWI,2002,226.0768307
155,Income,Malawi,MWI,2003,200.5426971
155,Income,Malawi,MWI,2004,211.5738168
155,Income,Malawi,MWI,2005,216.1146186
155,Income,Malawi,MWI,2006,237.6982592
155,Income,Malawi,MWI,2007,270.241146
155,Income,Malawi,MWI,2008,307.5778976
155,Income,Malawi,MWI,2009,351.0797566
155,Income,Malawi,MWI,2010,365.5165695
155,Income,Malawi,MWI,2011,369.6043472
155,Waste,Malawi,MWI,2000,1902
155,Waste,Malawi,MWI,2001,2242
155,Waste,Malawi,MWI,2002,1504
155,Waste,Malawi,MWI,2003,1714
155,Waste,Malawi,MWI,2004,1932
155,Waste,Malawi,MWI,2005,1686
155,Waste,Malawi,MWI,2006,2090
155,Waste,Malawi,MWI,2007,2542
155,Waste,Malawi,MWI,2008,2612
155,Waste,Malawi,MWI,2009,3000
155,Waste,Malawi,MWI,2010,3244
155,Waste,Malawi,MWI,2011,3082
38,Expense,Malaysia,MYS,2000,-1
38,Expense,Malaysia,MYS,2001,-1
38,Expense,Malaysia,MYS,2002,-1
38,Expense,Malaysia,MYS,2003,-1
38,Expense,Malaysia,MYS,2004,-1
38,Expense,Malaysia,MYS,2005,-1
38,Expense,Malaysia,MYS,2006,-1
38,Expense,Malaysia,MYS,2007,-1
38,Expense,Malaysia,MYS,2008,-1
38,Expense,Malaysia,MYS,2009,771
38,Expense,Malaysia,MYS,2010,909
38,Expense,Malaysia,MYS,2011,1041.9
38,Income,Malaysia,MYS,2000,4004.557191
38,Income,Malaysia,MYS,2001,3878.771409
38,Income,Malaysia,MYS,2002,4132.667741
38,Income,Malaysia,MYS,2003,4431.239455
38,Income,Malaysia,MYS,2004,4924.585852
38,Income,Malaysia,MYS,2005,5564.173231
38,Income,Malaysia,MYS,2006,6194.671905
38,Income,Malaysia,MYS,2007,7240.681967
38,Income,Malaysia,MYS,2008,8486.599333
38,Income,Malaysia,MYS,2009,7312.008314
38,Income,Malaysia,MYS,2010,9069.041757
38,Income,Malaysia,MYS,2011,10427.75605
38,Waste,Malaysia,MYS,2000,924
38,Waste,Malaysia,MYS,2001,948
38,Waste,Malaysia,MYS,2002,992
38,Waste,Malaysia,MYS,2003,1106
38,Waste,Malaysia,MYS,2004,1146
38,Waste,Malaysia,MYS,2005,1158
38,Waste,Malaysia,MYS,2006,1168
38,Waste,Malaysia,MYS,2007,1008
38,Waste,Malaysia,MYS,2008,1004
38,Waste,Malaysia,MYS,2009,1106
38,Waste,Malaysia,MYS,2010,1280
38,Waste,Malaysia,MYS,2011,1264
172,Expense,Maldives,MDV,2000,-1
172,Expense,Maldives,MDV,2001,-1
172,Expense,Maldives,MDV,2002,-1
172,Expense,Maldives,MDV,2003,-1
172,Expense,Maldives,MDV,2004,-1
172,Expense,Maldives,MDV,2005,-1
172,Expense,Maldives,MDV,2006,-1
172,Expense,Maldives,MDV,2007,-1
172,Expense,Maldives,MDV,2008,-1
172,Expense,Maldives,MDV,2009,-1
172,Expense,Maldives,MDV,2010,-1
172,Expense,Maldives,MDV,2011,-1
172,Income,Maldives,MDV,2000,2182.997011
172,Income,Maldives,MDV,2001,3028.343042
172,Income,Maldives,MDV,2002,3066.882666
172,Income,Maldives,MDV,2003,3432.247831
172,Income,Maldives,MDV,2004,3853.333412
172,Income,Maldives,MDV,2005,3488.493776
172,Income,Maldives,MDV,2006,4428.522901
172,Income,Maldives,MDV,2007,5002.862293
172,Income,Maldives,MDV,2008,5850.203317
172,Income,Maldives,MDV,2009,6017.583859
172,Income,Maldives,MDV,2010,6330.794983
172,Income,Maldives,MDV,2011,6497.550446
172,Waste,Maldives,MDV,2000,2
172,Waste,Maldives,MDV,2001,0
172,Waste,Maldives,MDV,2002,0
172,Waste,Maldives,MDV,2003,2
172,Waste,Maldives,MDV,2004,2
172,Waste,Maldives,MDV,2005,2
172,Waste,Maldives,MDV,2006,4
172,Waste,Maldives,MDV,2007,4
172,Waste,Maldives,MDV,2008,2
172,Waste,Maldives,MDV,2009,2
172,Waste,Maldives,MDV,2010,2
172,Waste,Maldives,MDV,2011,2
134,Expense,Mali,MLI,2000,-1
134,Expense,Mali,MLI,2001,-1
134,Expense,Mali,MLI,2002,-1
134,Expense,Mali,MLI,2003,-1
134,Expense,Mali,MLI,2004,-1
134,Expense,Mali,MLI,2005,-1
134,Expense,Mali,MLI,2006,-1
134,Expense,Mali,MLI,2007,-1
134,Expense,Mali,MLI,2008,-1
134,Expense,Mali,MLI,2009,-1
134,Expense,Mali,MLI,2010,-1
134,Expense,Mali,MLI,2011,-1
134,Income,Mali,MLI,2000,240.3780565
134,Income,Mali,MLI,2001,265.2605844
134,Income,Mali,MLI,2002,272.0337397
134,Income,Mali,MLI,2003,349.208124
134,Income,Mali,MLI,2004,399.3849184
134,Income,Mali,MLI,2005,425.9107028
134,Income,Mali,MLI,2006,460.0055723
134,Income,Mali,MLI,2007,519.3143131
134,Income,Mali,MLI,2008,614.3157548
134,Income,Mali,MLI,2009,610.0541523
134,Income,Mali,MLI,2010,610.7906021
134,Income,Mali,MLI,2011,680.8279075
134,Waste,Mali,MLI,2000,480
134,Waste,Mali,MLI,2001,512
134,Waste,Mali,MLI,2002,518
134,Waste,Mali,MLI,2003,622
134,Waste,Mali,MLI,2004,564
134,Waste,Mali,MLI,2005,734
134,Waste,Mali,MLI,2006,764
134,Waste,Mali,MLI,2007,842
134,Waste,Mali,MLI,2008,934
134,Waste,Mali,MLI,2009,1144
134,Waste,Mali,MLI,2010,1112
134,Waste,Mali,MLI,2011,1070
141,Expense,Malta,MLT,2000,-1
141,Expense,Malta,MLT,2001,-1
141,Expense,Malta,MLT,2002,-1
141,Expense,Malta,MLT,2003,-1
141,Expense,Malta,MLT,2004,-1
141,Expense,Malta,MLT,2005,-1
141,Expense,Malta,MLT,2006,-1
141,Expense,Malta,MLT,2007,-1
141,Expense,Malta,MLT,2008,-1
141,Expense,Malta,MLT,2009,-1
141,Expense,Malta,MLT,2010,-1
141,Expense,Malta,MLT,2011,-1
141,Income,Malta,MLT,2000,10377.03732
141,Income,Malta,MLT,2001,9967.790407
141,Income,Malta,MLT,2002,10849.75028
141,Income,Malta,MLT,2003,12844.58799
141,Income,Malta,MLT,2004,14064.2296
141,Income,Malta,MLT,2005,14834.43237
141,Income,Malta,MLT,2006,15705.34022
141,Income,Malta,MLT,2007,18356.96828
141,Income,Malta,MLT,2008,20895.7805
141,Income,Malta,MLT,2009,19636.00628
141,Income,Malta,MLT,2010,19694.08316
141,Income,Malta,MLT,2011,22347.70842
141,Waste,Malta,MLT,2000,40
141,Waste,Malta,MLT,2001,40
141,Waste,Malta,MLT,2002,38
141,Waste,Malta,MLT,2003,32
141,Waste,Malta,MLT,2004,32
141,Waste,Malta,MLT,2005,32
141,Waste,Malta,MLT,2006,36
141,Waste,Malta,MLT,2007,38
141,Waste,Malta,MLT,2008,36
141,Waste,Malta,MLT,2009,30
141,Waste,Malta,MLT,2010,32
141,Waste,Malta,MLT,2011,32
198,Expense,Marshall Islands,MHL,2000,-1
198,Expense,Marshall Islands,MHL,2001,-1
198,Expense,Marshall Islands,MHL,2002,-1
198,Expense,Marshall Islands,MHL,2003,-1
198,Expense,Marshall Islands,MHL,2004,-1
198,Expense,Marshall Islands,MHL,2005,-1
198,Expense,Marshall Islands,MHL,2006,-1
198,Expense,Marshall Islands,MHL,2007,-1
198,Expense,Marshall Islands,MHL,2008,-1
198,Expense,Marshall Islands,MHL,2009,-1
198,Expense,Marshall Islands,MHL,2010,-1
198,Expense,Marshall Islands,MHL,2011,-1
198,Income,Marshall Islands,MHL,2000,2126.832872
198,Income,Marshall Islands,MHL,2001,2206.656116
198,Income,Marshall Islands,MHL,2002,2391.347403
198,Income,Marshall Islands,MHL,2003,2434.761306
198,Income,Marshall Islands,MHL,2004,2517.693389
198,Income,Marshall Islands,MHL,2005,2645.981405
198,Income,Marshall Islands,MHL,2006,2758.382926
198,Income,Marshall Islands,MHL,2007,2878.464877
198,Income,Marshall Islands,MHL,2008,2925.900483
198,Income,Marshall Islands,MHL,2009,2907.631468
198,Income,Marshall Islands,MHL,2010,3124.343448
198,Income,Marshall Islands,MHL,2011,3290.029185
198,Waste,Marshall Islands,MHL,2000,-1
198,Waste,Marshall Islands,MHL,2001,-1
198,Waste,Marshall Islands,MHL,2002,-1
198,Waste,Marshall Islands,MHL,2003,-1
198,Waste,Marshall Islands,MHL,2004,-1
198,Waste,Marshall Islands,MHL,2005,-1
198,Waste,Marshall Islands,MHL,2006,-1
198,Waste,Marshall Islands,MHL,2007,-1
198,Waste,Marshall Islands,MHL,2008,-1
198,Waste,Marshall Islands,MHL,2009,-1
198,Waste,Marshall Islands,MHL,2010,-1
198,Waste,Marshall Islands,MHL,2011,-1
157,Expense,Mauritania,MRT,2000,-1
157,Expense,Mauritania,MRT,2001,-1
157,Expense,Mauritania,MRT,2002,-1
157,Expense,Mauritania,MRT,2003,-1
157,Expense,Mauritania,MRT,2004,-1
157,Expense,Mauritania,MRT,2005,-1
157,Expense,Mauritania,MRT,2006,-1
157,Expense,Mauritania,MRT,2007,-1
157,Expense,Mauritania,MRT,2008,-1
157,Expense,Mauritania,MRT,2009,-1
157,Expense,Mauritania,MRT,2010,-1
157,Expense,Mauritania,MRT,2011,-1
157,Income,Mauritania,MRT,2000,477.1129881
157,Income,Mauritania,MRT,2001,463.2714185
157,Income,Mauritania,MRT,2002,459.1255459
157,Income,Mauritania,MRT,2003,525.4587743
157,Income,Mauritania,MRT,2004,598.2105479
157,Income,Mauritania,MRT,2005,692.5759654
157,Income,Mauritania,MRT,2006,937.9827017
157,Income,Mauritania,MRT,2007,1008.554705
157,Income,Mauritania,MRT,2008,1180.549514
157,Income,Mauritania,MRT,2009,1045.790408
157,Income,Mauritania,MRT,2010,1207.827457
157,Income,Mauritania,MRT,2011,1390.928622
157,Waste,Mauritania,MRT,2000,88
157,Waste,Mauritania,MRT,2001,90
157,Waste,Mauritania,MRT,2002,96
157,Waste,Mauritania,MRT,2003,94
157,Waste,Mauritania,MRT,2004,102
157,Waste,Mauritania,MRT,2005,116
157,Waste,Mauritania,MRT,2006,116
157,Waste,Mauritania,MRT,2007,118
157,Waste,Mauritania,MRT,2008,128
157,Waste,Mauritania,MRT,2009,140
157,Waste,Mauritania,MRT,2010,138
